customer_id,total_orders,avg_order_value,last_order_value,days_since_last_purchase,days_between_orders_avg,sku_diversity,return_rate,churned
1801,7,815.68,868.62,64,56.7,7,0.055,0
1802,5,590.74,546.35,38,102.5,5,0.069,0
1803,4,877.71,631.71,34,97.4,2,0.1,0
1804,6,770.17,875.99,49,41.9,1,0.023,0
1805,3,722.53,731.36,170,158.3,3,0.026,0
1806,1,854.39,856.36,33,365.0,1,0.056,0
1807,6,650.61,508.09,135,54.8,4,0.011,0
1808,3,894.21,589.04,78,99.4,1,0.074,0
1809,6,600.66,528.82,48,53.4,1,0.055,0
1810,2,704.99,711.86,2,210.5,2,0.022,0
1811,9,559.52,480.21,7,71.6,3,0.037,0
1812,2,527.77,411.96,81,210.9,2,0.002,0
1813,9,630.14,583.25,238,57.3,4,0.031,0
1814,5,675.87,680.61,25,101.6,5,0.022,0
1815,6,782.77,1004.24,0,125.0,3,0.027,0
1816,2,603.54,621.68,82,280.1,2,0.093,0
1817,1,788.04,556.81,2,365.0,1,0.164,0
1818,3,652.01,388.31,49,67.6,3,0.002,0
1819,2,625.89,318.76,62,362.9,2,0.024,0
1820,3,794.42,848.41,0,65.1,1,0.12,0
1821,3,618.33,488.2,181,181.1,1,0.154,0
1822,7,973.78,1070.74,38,6.5,3,0.06,0
1823,8,764.85,945.36,380,45.0,6,0.213,0
1824,3,494.86,553.29,85,77.4,3,0.159,0
1825,2,682.12,651.14,52,144.8,2,0.077,0
1826,4,602.92,825.81,130,33.5,2,0.029,0
1827,3,453.81,411.97,121,38.9,3,0.063,0
1828,3,858.68,703.58,57,192.5,3,0.059,0
1829,3,862.14,919.67,100,182.8,1,0.034,0
1830,3,591.29,682.75,206,158.8,3,0.013,0
1831,3,806.59,389.53,25,198.0,3,0.001,0
1832,5,831.55,1016.24,1,99.3,5,0.127,0
1833,6,698.1,471.23,62,82.6,3,0.197,0
1834,3,842.84,496.92,131,64.3,1,0.03,0
1835,2,744.18,692.95,66,40.1,2,0.033,0
1836,2,871.82,686.52,130,200.3,2,0.008,0
1837,6,524.13,567.71,39,103.3,5,0.112,0
1838,1,722.2,773.66,189,365.0,1,0.073,0
1839,7,730.23,775.28,3,67.5,3,0.03,0
1840,5,526.53,655.45,14,106.3,5,0.097,0
1841,7,540.87,506.74,42,25.3,3,0.069,0
1842,4,462.39,496.36,220,53.2,4,0.128,1
1843,3,706.78,470.81,124,170.8,1,0.031,0
1844,5,633.95,755.73,39,35.0,2,0.024,0
1845,3,506.39,455.62,69,31.3,1,0.157,0
1846,5,882.59,832.45,93,11.7,5,0.016,0
1847,6,760.05,707.99,62,67.0,1,0.07,0
1848,4,591.32,579.54,5,188.1,4,0.048,0
1849,4,730.49,676.54,55,161.9,4,0.037,0
1850,2,664.3,376.7,70,205.2,2,0.144,0
1851,2,465.64,581.14,331,245.8,2,0.087,0
1852,6,741.08,644.69,29,48.6,2,0.025,0
1853,5,945.98,875.17,6,22.7,5,0.05,0
1854,2,911.8,876.6,63,81.1,2,0.195,0
1855,6,715.51,790.56,3,91.8,3,0.005,0
1856,2,634.6,572.04,257,165.5,2,0.298,0
1857,6,784.43,951.65,71,29.5,1,0.019,0
1858,4,739.98,1017.4,65,56.8,4,0.103,0
1859,4,679.21,901.44,45,167.9,3,0.139,0
1860,9,979.02,1028.59,32,14.8,7,0.014,0
1861,5,640.58,566.72,139,103.9,5,0.025,0
1862,3,843.57,741.8,23,196.7,3,0.052,0
1863,2,721.58,668.22,10,307.6,2,0.078,0
1864,5,722.3,599.38,74,120.4,1,0.063,0
1865,5,452.36,489.98,86,23.7,5,0.079,0
1866,5,865.21,826.03,74,68.0,5,0.059,0
1867,2,825.51,822.82,229,318.3,1,0.147,0
1868,6,728.2,683.36,178,42.3,6,0.011,0
1869,6,855.22,932.39,6,21.5,6,0.005,0
1870,5,762.33,801.35,35,9.8,5,0.081,0
1871,4,505.39,469.67,63,13.4,4,0.059,0
1872,4,554.41,537.97,106,146.1,4,0.132,1
1873,3,690.91,670.26,107,184.1,3,0.102,0
1874,7,446.28,506.15,111,78.8,7,0.193,1
1875,2,868.37,733.23,176,316.4,2,0.001,0
1876,8,667.67,605.52,45,60.3,5,0.22,0
1877,5,720.54,446.74,4,124.6,5,0.271,0
1878,5,552.78,433.93,85,47.3,4,0.009,0
1879,4,796.97,759.32,24,150.1,4,0.053,0
1880,3,678.59,619.29,35,209.4,3,0.185,0
1881,3,651.09,395.54,136,82.9,1,0.115,0
1882,3,911.64,1007.38,72,118.3,1,0.05,0
1883,6,896.41,738.54,100,52.1,6,0.001,0
1884,9,812.46,549.19,29,41.2,2,0.043,0
1885,3,731.36,784.65,244,217.5,3,0.164,0
1886,5,622.59,726.44,50,11.4,4,0.046,0
1887,6,656.68,336.58,54,38.7,6,0.15,0
1888,2,649.79,738.47,19,78.4,1,0.055,0
1889,6,758.83,726.09,56,51.2,1,0.113,0
1890,6,695.24,659.69,21,80.3,5,0.029,0
1891,3,698.98,542.43,172,202.0,1,0.307,0
1892,3,931.13,902.24,115,35.3,1,0.125,0
1893,2,871.56,855.66,2,249.9,2,0.203,0
1894,5,582.82,845.48,61,31.0,5,0.034,0
1895,5,744.55,822.28,4,19.8,5,0.05,0
1896,5,583.64,583.35,75,77.4,3,0.044,0
1897,5,790.41,977.26,208,63.0,5,0.064,0
1898,3,989.38,1164.52,242,158.1,3,0.38,0
1899,5,646.59,458.56,25,35.0,5,0.053,0
1900,4,818.59,926.89,15,135.3,4,0.098,0
1901,3,942.03,960.44,187,169.5,3,0.083,0
1902,3,679.57,584.37,94,152.4,3,0.132,0
1903,3,774.15,614.04,66,67.0,3,0.126,0
1904,4,957.22,929.13,171,147.4,4,0.002,0
1905,2,559.59,558.43,41,25.4,2,0.014,0
1906,5,544.5,669.57,22,127.3,1,0.069,0
1907,5,513.36,282.13,85,146.9,3,0.163,0
1908,8,813.24,608.49,20,74.5,6,0.002,0
1909,6,548.03,569.49,44,64.5,3,0.008,0
1910,3,783.98,762.25,72,153.8,3,0.109,0
1911,7,903.94,923.9,16,92.3,7,0.179,0
1912,9,600.72,545.65,3,47.0,8,0.386,0
1913,6,585.69,614.83,116,70.8,1,0.061,1
1914,1,800.49,546.05,249,243.2,1,0.055,0
1915,2,707.18,1003.86,131,262.5,2,0.029,0
1916,6,345.57,374.43,12,27.3,6,0.08,0
1917,3,929.78,1014.82,77,195.8,2,0.018,0
1918,2,782.8,615.9,28,310.7,2,0.086,0
1919,3,642.94,567.25,231,81.4,3,0.018,0
1920,5,636.87,701.99,107,81.4,1,0.202,0
1921,4,805.04,748.64,3,63.7,2,0.094,0
1922,2,693.27,730.43,0,206.7,2,0.008,0
1923,6,708.59,598.12,329,92.2,6,0.088,0
1924,8,722.61,529.22,2,84.9,8,0.049,0
1925,6,577.14,705.37,160,40.8,6,0.107,1
1926,3,645.89,530.09,307,99.6,3,0.105,0
1927,1,671.75,793.99,66,77.5,1,0.014,0
1928,3,585.9,487.64,93,159.5,3,0.129,0
1929,4,741.21,717.71,107,65.9,3,0.076,0
1930,2,772.65,712.84,105,274.7,2,0.032,0
1931,6,952.97,912.91,19,51.0,2,0.033,0
1932,8,585.85,674.67,56,11.2,8,0.081,0
1933,4,833.57,1105.63,30,72.4,4,0.079,0
1934,2,913.74,878.7,25,202.0,1,0.15,0
1935,2,842.44,862.85,101,170.1,2,0.103,0
1936,6,625.29,591.59,37,89.4,4,0.102,0
1937,3,653.61,664.93,3,128.5,3,0.017,0
1938,4,927.69,794.5,307,140.4,4,0.008,0
1939,6,672.03,532.83,3,41.6,6,0.055,0
1940,5,695.48,740.68,209,55.8,4,0.084,0
1941,4,626.99,654.97,21,153.4,2,0.008,0
1942,3,816.07,1001.48,18,103.8,3,0.095,0
1943,3,330.88,334.14,8,209.3,3,0.122,0
1944,3,578.5,573.04,66,93.6,1,0.054,0
1945,1,553.02,610.27,123,122.9,1,0.358,0
1946,3,938.26,1123.07,280,240.6,3,0.042,0
1947,4,734.83,711.55,157,134.5,4,0.042,0
1948,9,669.74,324.82,10,36.1,4,0.074,0
1949,5,669.4,528.8,16,104.4,5,0.09,0
1950,3,492.77,598.24,0,11.1,3,0.058,0
1951,5,903.43,1211.59,104,89.1,1,0.132,0
1952,2,647.29,819.92,2,218.4,2,0.209,0
1953,4,788.97,719.73,15,121.8,2,0.009,0
1954,2,601.52,562.02,144,278.5,1,0.02,0
1955,3,691.01,793.23,19,198.2,3,0.061,0
1956,7,562.17,629.65,11,32.4,6,0.106,0
1957,3,662.79,333.3,31,226.1,2,0.032,0
1958,7,856.12,863.52,35,98.8,7,0.018,0
1959,8,715.87,708.16,0,10.9,6,0.0,0
1960,5,756.12,581.89,123,102.1,2,0.042,0
1961,5,709.4,624.66,133,34.7,2,0.026,0
1962,2,944.67,994.55,65,342.5,2,0.177,0
1963,4,577.52,552.38,164,162.8,4,0.036,1
1964,4,679.29,805.91,34,86.3,4,0.104,0
1965,5,728.19,984.58,219,41.3,1,0.155,0
1966,6,550.61,654.7,40,41.5,2,0.006,0
1967,4,718.97,783.25,113,175.2,3,0.111,0
1968,5,704.45,683.5,35,59.3,3,0.174,0
1969,11,717.09,831.29,30,23.1,5,0.007,0
1970,5,717.74,628.36,93,56.7,5,0.106,0
1971,3,599.26,533.7,51,91.7,3,0.097,0
1972,3,456.31,343.92,128,141.4,3,0.041,0
1973,2,727.46,501.9,22,267.4,1,0.092,0
1974,1,565.99,710.96,119,365.0,1,0.035,0
1975,4,686.13,723.17,32,112.2,4,0.107,0
1976,3,587.73,650.19,303,170.2,3,0.043,0
1977,5,477.89,465.8,44,10.1,5,0.072,0
1978,4,754.1,1039.11,68,127.3,3,0.122,0
1979,6,805.05,1088.21,48,120.7,5,0.048,0
1980,3,865.49,862.61,215,88.4,3,0.392,0
1981,10,632.94,629.38,64,35.8,8,0.186,0
1982,7,705.95,674.88,82,32.7,7,0.032,0
1983,5,751.09,583.64,71,140.3,2,0.024,0
1984,4,853.18,783.32,203,129.8,4,0.109,0
1985,3,437.49,409.91,25,88.0,3,0.003,0
1986,4,479.69,267.0,150,41.1,4,0.048,1
1987,3,908.24,494.4,88,234.9,3,0.006,0
1988,3,447.24,441.49,116,228.0,1,0.037,0
1989,4,837.61,977.05,337,130.4,4,0.148,0
1990,5,899.65,761.05,49,69.1,1,0.106,0
1991,4,820.51,1107.64,113,137.3,4,0.005,0
1992,4,549.52,518.61,75,127.7,4,0.006,0
1993,1,566.23,470.3,482,365.0,1,0.19,0
1994,5,691.36,494.48,60,124.7,5,0.083,0
1995,5,962.72,981.51,26,106.1,3,0.107,0
1996,3,961.51,574.93,79,69.0,3,0.415,0
1997,5,744.84,633.15,223,47.9,5,0.008,0
1998,5,460.84,464.96,62,28.2,2,0.035,0
1999,3,724.35,521.9,18,97.1,3,0.291,0
2000,3,668.84,598.92,93,85.9,3,0.06,0
2001,3,703.41,706.9,58,187.3,3,0.078,0
2002,5,451.54,341.59,94,127.9,5,0.047,1
2003,4,736.58,832.46,28,21.1,4,0.039,0
2004,5,474.5,563.88,35,82.5,3,0.182,0
2005,4,320.5,255.72,74,49.4,4,0.026,0
2006,6,733.66,704.26,10,25.1,1,0.131,0
2007,4,987.79,963.2,24,91.7,4,0.096,0
2008,5,574.65,614.52,145,44.2,2,0.052,1
2009,2,629.08,591.64,403,216.4,2,0.145,0
2010,3,834.36,713.82,192,65.2,3,0.04,0
2011,2,874.4,689.6,329,164.2,2,0.102,0
2012,7,715.83,835.58,201,26.0,5,0.009,0
2013,5,593.74,524.99,154,39.9,5,0.013,1
2014,2,898.92,759.32,184,94.6,2,0.011,0
2015,1,515.46,623.41,47,125.5,1,0.09,0
2016,6,621.83,639.81,46,20.2,6,0.002,0
2017,3,788.24,627.07,34,13.9,3,0.046,0
2018,3,464.7,446.56,157,234.0,3,0.104,0
2019,5,758.25,611.19,58,49.8,5,0.079,0
2020,5,870.79,665.17,40,120.7,5,0.12,0
2021,3,951.48,847.72,39,17.6,1,0.104,0
2022,4,641.49,615.21,142,148.1,2,0.131,0
2023,6,633.98,555.71,36,11.9,6,0.152,0
2024,2,807.24,894.71,78,259.4,2,0.029,0
2025,4,607.33,686.44,58,20.3,4,0.146,0
2026,8,653.69,561.14,86,45.1,8,0.198,0
2027,2,748.32,722.03,168,218.9,2,0.138,0
2028,6,755.85,684.66,99,42.1,1,0.19,0
2029,3,413.93,332.02,12,167.3,3,0.013,0
2030,1,525.04,541.56,149,245.9,1,0.258,0
2031,2,425.05,265.22,49,95.6,2,0.297,0
2032,4,449.83,363.54,9,13.7,1,0.179,0
2033,3,532.19,408.38,90,27.7,1,0.061,0
2034,4,666.66,546.19,37,65.6,4,0.125,0
2035,5,681.18,533.25,33,124.5,2,0.184,0
2036,3,377.24,255.3,122,78.7,3,0.034,0
2037,3,560.02,527.35,131,232.6,3,0.032,0
2038,3,472.27,437.21,77,158.5,3,0.01,0
2039,1,669.97,668.6,146,365.0,1,0.025,0
2040,4,601.56,629.92,194,149.6,4,0.008,0
2041,5,888.78,960.89,10,121.0,5,0.173,0
2042,7,679.08,569.81,4,65.2,7,0.177,0
2043,7,608.95,616.46,76,94.6,3,0.059,0
2044,6,660.66,626.04,74,36.2,1,0.159,0
2045,5,603.45,590.46,18,32.7,5,0.154,0
2046,4,901.22,818.77,75,72.0,2,0.141,0
2047,5,649.71,545.46,123,105.1,5,0.35,0
2048,4,768.41,730.72,135,105.6,4,0.114,0
2049,5,818.45,740.51,81,133.3,5,0.153,0
2050,3,600.85,636.83,16,98.7,3,0.144,0
2051,3,429.45,510.63,43,59.3,3,0.126,0
2052,1,627.89,509.78,93,365.0,1,0.024,0
2053,2,795.59,710.1,223,335.9,2,0.043,0
2054,3,445.68,652.36,81,28.6,3,0.15,0
2055,4,737.92,469.21,135,82.0,4,0.014,0
2056,2,825.96,559.95,87,42.4,2,0.18,0
2057,3,908.74,1100.16,117,106.4,3,0.3,0
2058,3,801.67,1108.43,32,226.1,1,0.098,0
2059,2,743.91,960.03,21,40.8,2,0.099,0
2060,5,727.91,773.64,0,83.1,3,0.001,0
2061,6,518.81,474.08,15,3.5,2,0.064,0
2062,3,558.02,527.39,37,211.3,3,0.051,0
2063,5,440.17,475.47,28,142.3,5,0.029,0
2064,6,710.79,843.74,87,91.8,6,0.083,0
2065,4,766.11,848.33,16,73.6,1,0.02,0
2066,2,717.66,428.47,82,234.4,2,0.024,0
2067,1,742.55,567.82,0,365.0,1,0.031,0
2068,5,813.95,859.18,27,22.2,5,0.043,0
2069,7,500.93,362.27,3,53.2,7,0.033,0
2070,2,709.43,439.23,178,206.8,2,0.064,0
2071,5,736.98,865.83,39,43.4,2,0.014,0
2072,5,629.66,662.13,58,37.1,3,0.072,0
2073,6,381.14,499.18,114,88.4,2,0.115,1
2074,4,546.37,652.53,204,56.4,4,0.009,1
2075,3,623.76,546.08,87,161.4,3,0.251,0
2076,1,722.44,758.08,188,365.0,1,0.202,0
2077,7,705.02,593.41,95,68.6,7,0.02,0
2078,3,988.5,669.56,40,72.4,2,0.088,0
2079,5,841.55,1042.77,110,108.9,1,0.215,0
2080,2,696.55,669.48,152,96.8,2,0.067,0
2081,4,718.18,911.77,60,76.3,1,0.013,0
2082,1,890.6,909.94,74,365.0,1,0.019,0
2083,4,896.36,946.21,241,51.4,2,0.018,0
2084,4,750.11,836.64,164,44.7,4,0.169,0
2085,4,960.0,924.73,122,129.9,2,0.025,0
2086,4,565.3,538.45,49,123.5,4,0.033,0
2087,5,695.67,729.38,125,141.1,5,0.041,0
2088,3,1174.94,1467.73,136,178.0,3,0.085,0
2089,3,806.54,887.98,94,141.6,3,0.328,0
2090,6,678.86,681.18,11,121.9,1,0.352,0
2091,2,715.59,656.81,421,244.9,2,0.351,0
2092,5,726.95,709.76,23,28.7,5,0.275,0
2093,4,950.49,786.32,43,12.9,4,0.015,0
2094,3,820.63,659.41,50,64.3,3,0.007,0
2095,3,688.19,655.48,20,244.8,2,0.059,0
2096,3,448.6,449.13,2,219.9,1,0.042,0
2097,4,591.0,676.95,159,40.6,4,0.064,1
2098,3,709.01,548.89,33,6.3,3,0.161,0
2099,4,680.56,682.0,2,37.3,2,0.104,0
2100,2,864.38,938.18,167,330.2,2,0.193,0
2101,4,665.3,534.72,14,176.7,2,0.126,0
2102,5,825.8,749.83,115,41.0,5,0.022,0
2103,5,479.19,551.97,63,142.4,4,0.017,0
2104,8,621.33,613.98,157,14.9,1,0.009,0
2105,3,804.2,479.8,67,222.0,3,0.123,0
2106,2,1010.09,1166.49,199,300.0,2,0.042,0
2107,7,678.7,690.77,3,70.0,1,0.195,0
2108,4,824.32,559.55,107,25.0,4,0.065,0
2109,2,900.42,742.33,119,231.6,2,0.282,0
2110,3,842.98,821.69,45,216.7,3,0.048,0
2111,3,812.24,862.98,16,200.5,3,0.044,0
2112,5,646.91,779.98,92,25.2,5,0.052,0
2113,1,927.92,760.64,241,251.2,1,0.012,0
2114,5,502.29,456.95,8,42.9,5,0.041,0
2115,4,509.96,600.09,18,156.0,4,0.079,0
2116,2,980.11,1184.94,70,120.0,2,0.008,0
2117,4,754.24,705.47,196,81.7,4,0.218,0
2118,7,514.3,459.5,169,20.8,3,0.003,1
2119,5,484.96,533.44,122,146.0,5,0.114,1
2120,3,478.63,280.36,0,147.5,3,0.044,0
2121,3,1005.15,1002.44,215,69.0,2,0.163,0
2122,2,687.81,684.11,3,178.1,2,0.136,0
2123,5,622.4,564.16,204,46.0,5,0.142,0
2124,4,944.32,1033.39,54,161.4,4,0.07,0
2125,5,737.69,898.78,121,114.7,5,0.111,0
2126,6,650.89,523.84,7,14.4,6,0.112,0
2127,6,859.13,734.04,14,69.1,3,0.029,0
2128,3,789.66,894.86,71,218.6,1,0.122,0
2129,3,790.07,560.58,4,125.1,3,0.254,0
2130,5,659.47,589.24,44,116.6,5,0.031,0
2131,7,565.7,811.02,100,54.9,7,0.026,1
2132,7,548.43,569.18,76,39.6,7,0.155,0
2133,1,715.44,674.82,78,365.0,1,0.205,0
2134,3,701.13,459.33,1,155.4,2,0.044,0
2135,6,772.42,400.62,25,83.0,6,0.025,0
2136,1,636.28,771.58,87,89.7,1,0.028,0
2137,6,892.05,684.48,33,110.8,1,0.12,0
2138,4,501.17,505.73,48,164.8,1,0.06,0
2139,3,762.71,957.1,9,95.4,3,0.072,0
2140,5,563.58,507.44,82,54.6,5,0.011,0
2141,5,663.52,602.53,87,28.1,1,0.24,0
2142,4,561.89,640.12,57,84.2,4,0.024,0
2143,4,644.85,819.59,147,139.2,4,0.018,0
2144,2,539.46,630.83,301,331.0,2,0.097,0
2145,6,549.88,711.57,111,23.1,6,0.061,1
2146,2,844.56,454.79,113,267.7,2,0.386,0
2147,3,491.59,533.01,329,225.5,2,0.077,0
2148,1,797.49,1002.31,86,139.1,1,0.151,0
2149,1,827.77,902.32,191,365.0,1,0.121,0
2150,6,809.56,786.26,68,63.1,6,0.047,0
2151,3,696.01,525.48,48,25.4,3,0.169,0
2152,3,536.19,457.52,83,77.9,3,0.095,0
2153,7,468.22,608.64,58,68.9,7,0.107,0
2154,4,522.99,519.2,62,172.7,4,0.132,0
2155,2,523.93,457.89,21,204.7,2,0.212,0
2156,4,741.25,511.31,223,177.4,1,0.016,0
2157,4,487.67,533.11,203,108.4,1,0.031,1
2158,3,668.99,561.21,145,175.3,1,0.066,0
2159,2,706.03,701.5,61,68.0,2,0.036,0
2160,3,654.54,880.43,52,41.4,2,0.031,0
2161,5,659.42,764.5,3,108.1,3,0.153,0
2162,4,891.46,1124.96,8,82.6,4,0.34,0
2163,6,774.96,797.23,57,79.3,5,0.204,0
2164,6,805.46,920.3,4,105.1,1,0.082,0
2165,3,644.26,815.62,12,103.6,3,0.078,0
2166,5,817.68,682.12,26,81.9,5,0.056,0
2167,3,745.56,740.07,49,18.6,3,0.107,0
2168,5,731.53,630.7,60,69.4,5,0.097,0
2169,3,641.3,563.22,47,172.1,3,0.016,0
2170,4,735.52,713.75,31,1.0,2,0.011,0
2171,3,1016.25,822.41,245,71.5,3,0.02,0
2172,5,790.53,731.99,5,126.6,5,0.343,0
2173,2,956.37,1087.58,282,145.2,2,0.004,0
2174,1,416.96,408.91,34,243.4,1,0.153,0
2175,2,710.85,600.56,57,112.0,2,0.062,0
2176,3,823.15,952.6,217,223.6,3,0.145,0
2177,3,758.0,619.08,97,26.6,3,0.069,0
2178,7,777.25,605.56,4,35.1,3,0.064,0
2179,7,641.69,795.82,107,89.6,1,0.012,0
2180,6,881.69,1030.76,87,66.1,3,0.057,0
2181,8,459.88,428.6,196,84.5,2,0.011,1
2182,3,677.56,934.43,288,134.8,3,0.031,0
2183,7,718.63,637.36,266,68.2,7,0.068,0
2184,2,614.08,697.85,87,290.9,2,0.03,0
2185,5,704.19,481.6,110,133.3,5,0.077,0
2186,7,405.29,323.01,235,48.5,7,0.05,1
2187,8,505.54,609.58,0,51.1,4,0.139,0
2188,3,890.54,1143.57,186,230.1,3,0.114,0
2189,4,736.51,714.4,5,111.2,4,0.039,0
2190,4,643.18,936.43,428,114.7,2,0.037,0
2191,4,846.96,1068.7,1,141.6,2,0.056,0
2192,4,908.08,781.62,83,169.8,2,0.105,0
2193,1,971.46,897.98,132,365.0,1,0.059,0
2194,6,416.96,301.36,29,88.3,6,0.31,0
2195,5,907.43,827.08,118,47.3,1,0.099,0
2196,4,525.86,551.01,30,68.0,4,0.225,0
2197,4,745.25,751.26,35,59.8,4,0.195,0
2198,2,791.7,796.58,28,112.9,1,0.024,0
2199,9,941.33,1129.1,75,62.7,8,0.133,0
2200,4,770.39,796.07,19,178.7,4,0.116,0
2201,4,741.85,843.48,82,16.3,4,0.168,0
2202,1,574.33,625.64,61,112.2,1,0.071,0
2203,5,446.85,472.49,65,113.3,5,0.064,0
2204,4,570.42,675.56,66,23.2,3,0.027,0
2205,7,910.99,1057.12,87,63.7,6,0.023,0
2206,4,704.92,546.13,27,143.5,4,0.298,0
2207,4,949.19,1294.49,54,10.2,4,0.058,0
2208,2,592.39,606.66,192,297.1,2,0.089,0
2209,7,817.81,662.31,30,91.4,3,0.096,0
2210,2,725.16,715.74,18,17.2,1,0.024,0
2211,3,894.29,940.94,84,203.5,2,0.224,0
2212,5,666.5,744.85,223,44.0,5,0.043,0
2213,7,680.87,811.68,1,88.7,7,0.112,0
2214,5,882.57,1018.12,167,144.0,5,0.033,0
2215,6,386.56,528.68,96,66.7,6,0.05,1
2216,3,678.53,692.88,24,187.1,3,0.209,0
2217,5,450.84,436.51,58,29.9,5,0.074,0
2218,2,695.58,491.44,142,345.8,2,0.025,0
2219,3,636.94,760.51,143,165.7,3,0.013,0
2220,3,790.34,886.69,305,201.2,3,0.011,0
2221,4,769.93,682.83,58,8.8,4,0.109,0
2222,3,657.16,689.08,47,53.0,3,0.024,0
2223,3,555.74,554.61,15,16.9,2,0.039,0
2224,4,711.75,736.68,11,128.7,4,0.084,0
2225,3,895.76,846.63,304,108.8,3,0.058,0
2226,3,552.96,565.46,374,158.5,1,0.094,0
2227,5,474.51,330.36,128,31.1,3,0.048,1
2228,7,423.52,389.15,283,73.1,7,0.159,1
2229,5,469.8,498.74,28,122.7,2,0.241,0
2230,2,698.91,600.35,228,116.4,2,0.084,0
2231,4,489.19,527.25,71,162.5,4,0.142,0
2232,4,643.76,909.66,165,126.6,4,0.087,0
2233,3,769.25,591.61,113,242.2,3,0.005,0
2234,8,380.72,241.17,122,27.6,6,0.071,1
2235,1,848.02,1052.55,91,365.0,1,0.167,0
2236,3,914.12,1296.78,291,100.0,3,0.065,0
2237,6,979.69,1052.43,19,81.2,2,0.015,0
2238,3,921.11,922.27,133,103.4,3,0.148,0
2239,3,1061.91,924.83,194,180.6,1,0.002,0
2240,1,734.51,813.72,33,36.9,1,0.004,0
2241,1,820.9,818.37,61,365.0,1,0.007,0
2242,8,662.32,774.84,53,31.4,3,0.048,0
2243,3,799.42,525.57,84,124.5,1,0.005,0
2244,4,720.62,767.76,21,177.9,4,0.014,0
2245,4,450.55,375.38,148,123.0,3,0.093,1
2246,9,474.36,564.23,18,22.7,4,0.05,0
2247,2,971.35,748.91,256,362.4,1,0.013,0
2248,2,723.27,814.34,34,241.3,2,0.412,0
2249,1,913.05,806.75,125,365.0,1,0.12,0
2250,3,614.98,561.51,142,194.5,3,0.083,0
2251,4,566.13,662.33,327,80.7,4,0.22,1
2252,2,687.13,577.69,45,265.3,2,0.14,0
2253,5,817.78,572.29,90,31.5,5,0.001,0
2254,1,908.81,922.02,29,365.0,1,0.078,0
2255,5,727.93,631.69,154,134.3,1,0.04,0
2256,6,798.05,579.3,158,69.7,3,0.044,0
2257,5,678.45,725.95,196,76.2,5,0.082,0
2258,7,918.37,971.63,209,55.1,5,0.063,0
2259,3,920.65,942.17,52,242.0,3,0.191,0
2260,3,582.21,641.33,131,149.9,3,0.006,0
2261,5,757.46,455.23,34,27.2,3,0.223,0
2262,4,550.66,466.62,139,36.5,1,0.117,1
2263,6,822.44,868.09,42,79.4,6,0.105,0
2264,5,640.85,773.64,72,38.1,5,0.02,0
2265,7,580.41,608.26,10,100.1,3,0.009,0
2266,3,394.0,486.06,39,28.1,3,0.156,0
2267,7,862.45,745.63,46,13.1,6,0.034,0
2268,4,728.92,639.33,105,130.4,1,0.04,0
2269,5,737.66,682.82,99,111.0,1,0.055,0
2270,3,824.77,811.13,32,6.0,1,0.036,0
2271,4,585.73,377.78,162,63.2,3,0.067,1
2272,5,562.27,559.9,161,44.6,2,0.006,1
2273,4,782.4,777.03,74,162.5,1,0.019,0
2274,3,873.72,766.61,264,101.4,3,0.221,0
2275,5,779.82,659.91,15,37.8,4,0.227,0
2276,2,940.42,991.48,77,309.8,2,0.066,0
2277,5,784.66,877.12,4,70.5,5,0.112,0
2278,2,776.48,798.9,73,138.5,2,0.172,0
2279,6,823.33,846.82,340,58.6,1,0.001,0
2280,4,665.21,660.35,63,52.9,3,0.027,0
2281,4,513.63,515.2,32,6.6,3,0.043,0
2282,1,702.85,798.53,187,189.1,1,0.002,0
2283,2,807.08,1068.78,7,104.7,2,0.124,0
2284,3,571.08,741.58,52,54.9,3,0.039,0
2285,1,489.09,383.09,80,82.6,1,0.004,0
2286,4,591.1,341.53,68,180.2,4,0.083,0
2287,2,900.3,995.81,148,344.8,2,0.09,0
2288,2,774.35,777.65,21,224.6,2,0.01,0
2289,3,681.1,672.91,61,139.9,2,0.062,0
2290,3,554.85,597.12,120,219.6,2,0.048,0
2291,2,741.3,705.06,51,72.7,2,0.119,0
2292,3,727.77,492.04,113,214.3,3,0.033,0
2293,5,768.44,592.95,285,131.6,5,0.023,0
2294,7,1075.62,843.14,191,63.8,2,0.153,0
2295,7,774.08,877.29,93,68.1,2,0.058,0
2296,1,595.89,820.63,35,241.8,1,0.109,0
2297,6,492.24,445.99,122,93.6,6,0.025,1
2298,3,616.07,936.58,71,59.9,2,0.186,0
2299,5,631.46,391.96,272,136.3,4,0.128,0
2300,4,824.32,740.61,97,44.7,4,0.179,0
2301,3,607.28,629.54,29,220.8,3,0.148,0
2302,4,551.22,269.88,38,77.3,3,0.173,0
2303,3,780.71,1018.37,46,41.2,3,0.069,0
2304,8,607.16,523.14,21,14.6,8,0.04,0
2305,6,786.48,791.78,118,57.9,4,0.338,0
2306,6,573.1,624.47,32,98.2,3,0.211,0
2307,1,629.21,428.99,39,135.8,1,0.02,0
2308,6,612.71,910.77,72,102.3,6,0.06,0
2309,8,761.7,782.06,40,10.0,3,0.043,0
2310,4,678.41,632.2,2,151.3,4,0.028,0
2311,2,516.75,401.92,47,104.4,2,0.168,0
2312,5,504.2,524.84,3,74.8,5,0.021,0
2313,5,652.61,446.92,131,115.4,2,0.036,0
2314,3,487.68,501.26,306,100.4,3,0.206,0
